"","n_chars","n_charsperword","scrabblescore","maxchars","Flesch","Flesch.Kincaid","Spache","SMOG","Scrabble","FOG"
"1292",825,4.74712643678161,1326,15,53.0750847457627,12.1380952380952,6.17393866020985,13.0238667986669,1.6729797979798,14.8600484261501
"1293",912,4.68205128205128,1501,13,53.7886363636364,12.7838528138528,6.56641991341991,13.7070506521821,1.68806306306306,16.1627705627706
"1294",882,4.90555555555556,1389,15,84.9889938935737,3.77167199767374,3.8956621110788,6.33938626367445,1.69268292682927,5.1364931666182
"1295",842,5.10909090909091,1266,18,38.0483157894737,16.4485847953216,7.77029941520468,16.4043227099962,1.58072590738423,19.9957894736842
"1296",953,4.99476439790576,1621,14,48.711432748538,11.709649122807,5.6302865497076,13.3837933970093,1.75243243243243,14.5497076023392
"1297",698,4.95744680851064,1050,14,47.5343521126761,13.6845915492958,7.44469577464789,13.6628836507116,1.60796324655436,16.1487323943662
"1298",691,4.40764331210191,1146,14,80.2804812455768,6.39549893842888,4.85894975230007,7.79353780106456,1.70789865871833,8.50644019815994
"1299",860,4.73076923076923,1417,17,56.1845720720721,13.0825675675676,6.6946981981982,12.1617449614717,1.71515151515152,15.5765765765766
"1300",950,5.05851063829787,1568,12,36.3071657754011,14.8317799847212,6.82939648586707,16.6133941973245,1.67700534759358,19.0279602750191
"1301",724,4.67741935483871,1199,12,54.7158571428571,13.2791428571429,6.67541038961039,12.6883528996779,1.69350282485876,15.9563636363636
"1302",884,4.51530612244898,1462,15,66.26125,8.05416666666667,5.02217307692308,11.0380390881458,1.70197904540163,11.2179487179487
"1303",820,4.56111111111111,1301,11,64.8385670391062,8.66250837988827,4.61149217877095,11.6024720560353,1.62828535669587,12.0762011173184
"1304",879,4.58333333333333,1518,12,59.3269759450172,13.0169072164948,6.38885910652921,11.8554640767504,1.76395348837209,15.8199312714777
"1305",929,4.97326203208556,1571,13,51.2342857142857,11.3301587301587,6.45396825396825,12.6503437912981,1.74057649667406,13.6910052910053
"1306",804,5.40268456375839,1253,15,30.5525,15.3327777777778,7.92489215686274,16.9266930872018,1.67336010709505,19.3503267973856
"1307",740,4.68987341772152,1325,15,67.2991602760736,8.93416411042945,5.79063266871166,11.933033282914,1.84518828451883,12.8125766871166
"1308",832,4.73295454545455,1356,13,57.9735892857143,10.6075357142857,5.83616071428571,11.933033282914,1.68866749688668,13.0928571428571
"1309",890,4.455,1445,15,49.4581280788178,13.5653201970443,5.98573399014778,14.9556083604587,1.66244239631336,17.5113300492611
"1310",654,4.19871794871795,1031,14,55.3385222929936,13.3413503184713,6.44311337579618,13.6628836507116,1.61949685534591,16.8912101910828
"1311",812,4.72674418604651,1332,12,47.4483157894737,15.1374736842105,7.38667368421053,13.0238667986669,1.67758186397985,17.1887719298246
"1312",760,4.81645569620253,1255,14,41.0070566037736,15.4396729559748,7.13698867924528,15.6451,1.68775235531629,18.7577358490566
"1313",808,4.70348837209302,1256,12,57.1917105263158,12.3624269005848,6.31334795321637,10.8641950220408,1.6,13.9730994152047
"1314",830,4.56593406593407,1334,15,59.632760989011,10.593489010989,5.7095521978022,12.815532586355,1.68860759493671,14.1549450549451
"1315",949,5.02645502645503,1555,18,42.1439473684211,14.1241353383459,6.61907518796992,15.5328466114074,1.68290043290043,17.8045112781955
"1316",874,4.58115183246073,1429,13,46.2628947368421,16.2468421052632,7.06963157894737,13.6628836507116,1.66939252336449,18.7789473684211
"1317",792,4.86503067484663,1222,15,54.8783333333333,11.3542328042328,5.73706349206349,13.4843320109209,1.56666666666667,14.9361552028219
"1318",930,4.95212765957447,1515,17,42.7508630952381,13.1655489417989,6.20757208994709,15.7425022472131,1.66740088105727,17.7039682539683
"1319",701,4.61842105263158,1176,15,51.4387719298246,12.3781578947368,5.82828070175439,13.5591,1.70434782608696,15.3964912280702
"1320",768,4.22527472527473,1253,11,-5.30963114754095,36.7310655737705,13.7917021857924,19.7844743578462,1.6760374832664,40.3158469945355
"1321",861,4.87005649717514,1376,15,44.9496610169492,13.2714285714286,5.94230024213075,14.7568293570155,1.62840236686391,16.6679580306699
"1322",668,4.61379310344828,1091,15,70.3468571428571,7.27314285714286,5.07824415584416,9.64263291232953,1.70643642072213,9.53662337662338
"1323",849,4.6448087431694,1386,14,66.7515724815725,8.12692874692875,5.04318918918919,11.741389052701,1.68696711327649,12.1326781326781
"1324",981,5.27956989247312,1543,15,47.8333333333333,10.4795744680851,6.3057304964539,13.1603527881616,1.63868225292242,14.1390070921986
"1325",995,5.1340206185567,1557,17,56.5134694304858,9.49659547738694,5.67362353433836,12.0099249898306,1.64830508474576,12.4624790619766
"1326",753,4.33333333333333,1174,12,68.7579915730337,9.19648876404495,5.14787921348315,11.2081432601887,1.66998577524893,12.4955056179775
"1327",810,4.63428571428571,1350,11,69.7510344827586,6.61806239737274,4.89619047619048,9.9571377854842,1.70454545454545,9.56912972085386
"1328",836,4.33678756476684,1351,12,76.0438740534077,6.34093264248705,4.23984057393384,9.66187529668081,1.71882951653944,9.4617776006377
"1329",741,3.98924731182796,1302,15,87.3379186602871,5.36846889952153,3.91426315789474,6.98063275274332,1.81058495821727,7.96172248803828
"1330",717,4.4320987654321,1122,12,72.5087606837607,6.24160493827161,3.78659924026591,9.66187529668081,1.61904761904762,9.18214624881292
"1331",960,4.82914572864322,1534,12,55.9925454545454,10.3683636363636,6.16086060606061,12.6883528996779,1.64415862808146,13.5765656565657
"1332",828,4.31770833333333,1415,19,80.7501923076923,6.84064102564103,4.36414102564103,7.90872644983894,1.77067669172932,9.23589743589744
"1333",872,4.59473684210526,1472,14,75.9777272727273,8.12737373737374,5.0189797979798,9.99496653914372,1.78276699029126,11.4262626262626
"1334",734,4.53703703703704,1186,14,57.378198757764,10.9700621118012,5.78485714285714,11.4917042594398,1.64493758668516,12.9267080745342
"1335",770,4.84905660377358,1251,14,39.9429056603774,15.5881006289308,7.29170566037736,14.8367459632157,1.65915119363395,18.0030188679245
"1336",772,4.08994708994709,1278,14,77.561456185567,8.4654381443299,5.07263144329897,8.07648339933343,1.70360480640854,10.9371134020619
"1337",746,4.81935483870968,1296,13,54.0873076923077,12.174358974359,6.53833333333333,13.0238667986669,1.78266850068776,15.0153846153846
"1338",756,5.04666666666667,1233,18,50.4583823529412,12.5563071895425,6.53142810457516,13.5591,1.67983651226158,15.4287581699346
"1339",676,4.66896551724138,1086,16,47.2910344827586,13.8675862068966,6.31696551724138,15.381575749823,1.64296520423601,17.9448275862069
"1340",982,5.14659685863874,1588,14,54.3424613003096,8.4561919504644,5.16187925696594,11.2081432601887,1.65244536940687,11.6284829721362
"1341",830,4.77586206896552,1361,12,30.9015679190752,19.6936849710983,8.30959104046243,17.1224134031937,1.67817509247842,22.8491329479769
"1342",914,5.25862068965517,1407,11,33.4827586206897,15.7935632183908,7.7496091954023,15.6884831456804,1.57206703910615,18.2666666666667
"1343",926,4.90476190476191,1518,16,58.6240384615385,9.92679487179487,5.92003846153846,12.1617449614717,1.70528683914511,12.9282051282051
"1344",699,4.69798657718121,1163,15,44.1747837837838,14.4512972972973,6.45681621621622,16.1561658246591,1.69533527696793,18.867027027027
"1345",852,4.63586956521739,1278,12,63.6481635002879,9.70908462867012,6.86517674150835,10.9805187677557,1.65758754863813,12.1010938399539
"1346",993,5.49171270718232,1492,13,43.335,11.6866666666667,6.57255555555556,13.506818969022,1.54771784232365,14.5333333333333
"1347",1080,5.84324324324324,1691,14,41.5379166666667,12.7654166666667,7.34033333333333,14.8676777105519,1.73080859774821,16.45
"1348",1060,5.27860696517413,1629,14,33.6484253731343,13.559447761194,6.55876169154229,15.9031890086143,1.56634615384615,17.9902487562189
"1349",803,4.59428571428571,1352,36,68.8867567567568,10.2166023166023,5.85145173745174,9.23628265651192,1.75324675324675,12.3011583011583
"1350",676,4.66896551724138,1046,12,34.1957191780822,17.5573287671233,8.33303424657534,18.2436059462756,1.634375,22.2712328767123
"1351",1003,5.31216931216931,1582,16,29.6854232111693,17.0270942408377,7.6448647469459,18.4224820654556,1.61491317671093,21.7385689354276
"1352",888,4.99438202247191,1442,17,18.6807891061453,21.7708798882682,9.14302374301676,19.7844743578462,1.66898148148148,25.4977653631285
"1353",681,4.80281690140845,1043,13,52.59,10.928125633232,5.77146301925025,11.4917042594398,1.58510638297872,12.312462006079
"1354",940,4.705,1513,15,49.6993193069307,12.6000742574257,6.35286386138614,13.6240850523953,1.66629955947137,15.4465346534653
"1355",882,4.74731182795699,1418,13,55.597935483871,10.1252903225806,5.77519139784946,12.1617449614717,1.65654205607477,12.8163440860215
"1356",862,4.63978494623656,1434,15,45.3601916221034,14.6751604278075,7.01733244206774,13.8166696488959,1.70714285714286,16.9586452762923
"1357",623,4.24489795918367,1059,17,39.901,20.1153333333333,8.73166666666667,14.5545925495578,1.76166666666667,23.2
"1358",889,4.65968586387435,1477,14,54.298125,12.4998511904762,6.58306547619048,13.7070506521821,1.68993135011442,15.9714285714286
"1359",762,4.82911392405063,1190,18,44.5986413043479,17.0379347826087,7.97397049689441,13.4278998087156,1.6146540027137,19.3298136645963
"1360",723,4.41463414634146,1154,13,42.4244318181818,17.5896212121212,8.48297727272727,14.1917855916635,1.67587209302326,20.1363636363636
"1361",855,4.75555555555556,1380,14,53.8075,11.3438888888889,5.97816666666667,13.4278998087156,1.67272727272727,14.7777777777778
"1362",746,4.34302325581395,1278,11,67.3920065789474,9.1696418128655,5.88280190058479,10.4114511828255,1.77994428969359,11.5909356725146
"1363",884,4.88950276243094,1428,16,50.385,10.7033333333333,5.707,12.8575563523716,1.66239813736903,13.6444444444444
"1364",689,4.6,1126,15,43.281,14.6753333333333,6.257,15.6451,1.68562874251497,18.4
"1365",794,4.41666666666667,1372,15,69.3493956043956,10.0456043956044,6.05774725274725,10.9142608846574,1.77131782945736,13.2571428571429
"1366",848,4.245,1394,11,58.944824120603,12.1001579325197,6.57121895190237,12.2898739847679,1.6734693877551,14.9895190236899
"1367",891,4.82162162162162,1468,12,61.0776086956522,8.00527950310559,5.05689440993789,10.9142608846574,1.69124423963134,10.9093167701863
"1368",793,4.67058823529412,1357,11,35.8664615384616,16.6535384615385,7.61152189349112,17.5813319383547,1.73974358974359,21.0939644970414
"1369",743,4.92715231788079,1152,13,46.80375,11.3891666666667,5.87975,13.4278998087156,1.57377049180328,14.4333333333333
"1370",685,4.6986301369863,1068,13,42.2660775862069,16.3695689655172,7.25076724137931,15.5797418509248,1.59402985074627,19.7413793103448
"1371",823,4.8187134502924,1314,15,58.0911274509804,8.67617647058823,4.78493137254902,11.0380390881458,1.62222222222222,11.078431372549
"1372",838,4.87790697674419,1361,14,37.8969736842106,15.0536549707602,6.55311403508772,15.9031890086143,1.64969696969697,18.4175438596491
"1373",825,5.06748466257669,1236,13,64.3479285714286,8.63157142857143,5.82221428571429,11.6024720560353,1.58056265984655,12.0285714285714
"1374",893,4.53807106598985,1468,13,67.6729931972789,7.87795918367347,4.76900680272109,9.92862810862636,1.70896391152503,10.0027210884354
"1375",993,5.12371134020619,1592,22,32.2228722504231,16.9215989847716,7.79528510998308,17.693802365651,1.64596273291925,21.0521150592217
"1376",768,4.20218579234973,1242,10,83.5767246376812,4.6494347826087,3.56935362318841,7.79353780106456,1.66935483870968,7.08057971014493
"1377",938,4.96825396825397,1494,13,18.7714880952381,22.3792989417989,9.19635582010582,19.537714429622,1.61513513513514,25.884126984127
"1378",968,5.07329842931937,1574,17,48.4622966781214,11.8548109965636,6.31052119129439,13.9011576802516,1.65997888067582,15.2201603665521
"1379",780,4.51445086705202,1280,12,55.1267571059432,10.317984496124,5.54586304909561,12.4579756021291,1.6953642384106,13.2258397932817
"1380",974,4.89949748743719,1725,13,59.7884545454546,9.43690909090909,5.975,12.0792533252484,1.84294871794872,12.6727272727273
"1381",584,3.82352941176471,1015,13,75.6936470588235,10.303477124183,5.9694431372549,7.55417423666541,1.80284191829485,13.0243137254902
"1382",672,3.6978021978022,1150,12,98.3409424764381,2.18776730581736,2.76276373090673,5.08855580680543,1.82250396196513,4.70081247968801
"1383",843,5.05389221556886,1417,12,24.0522590361446,20.2142771084337,8.94074096385542,17.9712501980003,1.70108043217287,23.1060240963855
"1384",838,4.99404761904762,1348,15,40.3706578947369,14.7086257309942,6.93673976608187,14.7901945026614,1.66914498141264,17.2479532163743
"1385",852,4.51322751322751,1399,20,81.5446905584341,4.54917962003454,3.65587075417386,8.3441,1.72986369268897,7.39769717904433
"1386",777,4.52325581395349,1288,12,64.1794396551724,9.7108908045977,5.64707183908046,11.933033282914,1.72423025435074,13.067816091954
"1387",779,4.45714285714286,1320,12,71.5381896551724,6.8833908045977,4.4870632183908,9.72561119911124,1.75765645805593,9.47816091954023
"1388",745,4.3625730994152,1203,14,52.3920588235294,14.3982352941177,6.70241176470588,13.0238667986669,1.64794520547945,17.1294117647059
"1389",752,4.20670391061453,1270,14,59.4151955307263,11.3247565841979,6.04364565043895,13.0238667986669,1.72320217096336,14.921308858739
"1390",821,4.08955223880597,1361,10,90.8375247524753,4.1737765205092,3.4603026874116,6.86897031860732,1.72808132147395,6.95954738330976
"1391",915,4.84656084656085,1499,13,48.836429973822,12.3788416230367,6.12379123036649,14.7317425330612,1.6984126984127,16.4609947643979
"1392",676,3.95906432748538,1153,11,56.2057352941177,15.9779411764706,6.76620588235294,10.6863529731378,1.76569678407351,18.6470588235294
"1393",883,4.72727272727273,1452,14,48.8327777777778,11.6375177304965,5.97804491725768,13.7315083742013,1.67281105990783,14.9513002364066
"1394",852,4.41968911917098,1401,13,57.3025539340102,11.3843083756345,6.05283819796954,12.6026179579711,1.68878166465621,14.3170050761421
"1395",772,4.52046783625731,1292,18,76.374,6.92933333333334,4.88508965517241,9.3871,1.7578231292517,9.71862068965517
"1396",946,5.01058201058201,1565,18,53.5142290249433,11.2053741496599,5.84615192743764,12.4579756021291,1.72787610619469,13.6090702947846
"1397",651,4.6241134751773,1046,11,54.99,10.5933738601824,5.42252684903749,13.0238667986669,1.63949843260188,14.0145896656535
"1398",721,4.48447204968944,1214,13,62.9457505175984,11.1458074534162,5.79030538302277,10.8641950220408,1.71711456859972,13.4662525879917
"1399",837,4.5792349726776,1399,11,70.3752540983607,7.98962295081967,5.29297213114754,9.64263291232953,1.72716049382716,10.1615300546448
"1400",837,4.78857142857143,1413,14,63.765096213532,9.30633147113594,4.8521477343265,10.2541464325972,1.74444444444444,11.0840471756673
"1401",882,4.72192513368984,1457,15,57.778125,11.1627083333333,6.04008333333333,11.6982194121683,1.71210340775558,13.35
"1402",843,4.68888888888889,1416,14,53.365,12.204126984127,6.32153968253968,13.7070506521821,1.71844660194175,15.6190476190476
"1403",862,4.54210526315789,1414,13,65.003880952381,8.88787830687831,5.63584708994709,11.7929086890236,1.6773428232503,12.4277248677249
"1404",854,4.75,1392,14,55.7050724637681,13.1080434782609,5.97401449275362,11.2081432601887,1.6881067961165,14.8753623188406
"1405",724,4.58860759493671,1184,11,54.2863164556962,13.5377974683544,6.97373924050633,12.6883528996779,1.67705382436261,16.1843037974684
"1406",799,4.73372781065089,1294,13,70.0953223654958,6.78843930635838,4.59177412183193,10.3898737985594,1.68929503916449,10.1785682525567
"1407",810,4.13775510204082,1405,13,56.6192307692308,15.0507692307692,6.3031282051282,12.6883528996779,1.79438058748404,18.4717948717949
"1408",577,4.01388888888889,877,12,92.9657699530517,2.64425352112676,2.61291737089202,6.42735559955562,1.6963249516441,5.19511737089202
"1409",899,4.59183673469388,1446,14,63.4602797202797,8.81184149184149,4.9065641025641,11.3897174653649,1.66206896551724,11.8088578088578
"1410",768,3.88383838383838,1263,10,95.1367972715736,3.04842322335026,3.1477972715736,5.14886081504717,1.75173370319001,5.33109137055838
"1411",810,4.38378378378378,1437,13,72.7535652173913,7.68273913043479,4.48974782608696,10.3552159691774,1.83759590792839,10.8382608695652
"1412",838,4.71348314606742,1400,13,58.3018117977528,10.6549157303371,5.60855337078652,12.6026179579711,1.70316301703163,13.8438202247191
"1413",844,4.225,1362,12,66.586,11.0698571428571,5.87914285714286,8.84184627477888,1.66300366300366,12.8285714285714
"1414",712,4.1453488372093,1206,10,80.1416578947369,6.32929239766082,4.79008830409357,7.55417423666541,1.75290697674419,8.24350877192983
"1415",634,3.94409937888199,1094,12,78.1188888888889,9.07086419753086,5.54575308641975,10.5042237277757,1.7859477124183,13.2691358024691
"1416",626,4.38461538461539,1045,11,72.0469190140845,7.61982394366197,4.88562323943662,9.51614450430714,1.73300165837479,9.91690140845071
"1417",803,4.23157894736842,1333,11,74.5366959064328,8.10754385964912,4.85344444444444,8.51512884012578,1.7133676092545,10.1286549707602
"1418",684,4.30817610062893,1157,14,69.7768064182195,10.1930124223603,5.38285196687371,9.72561119911124,1.75951293759513,12.7209109730849
"1419",746,4.55487804878049,1251,11,67.8181786809816,8.86177147239264,5.48879217791411,10.1257567015968,1.72314049586777,11.0947852760736
"1420",773,4.3,1335,11,71.7997330850403,8.18566108007449,5.17281812538796,8.84184627477888,1.76121372031662,9.9667287399131
"1421",618,4.15436241610738,1030,10,82.3361711711712,7.90297297297297,5.52745045045045,7.16862163009434,1.74872665534805,10.6774774774775
"1422",806,4.53370786516854,1376,11,49.8740851955308,17.4200418994413,8.86816340782123,11.2081432601887,1.74714104193139,19.6877094972067
"1423",776,4.46551724137931,1302,16,77.645,6.90111111111111,4.79588888888889,8.84184627477888,1.74496644295302,9.42222222222222
"1424",741,4.60869565217391,1246,12,57.1656262939959,11.9520186335404,5.68844202898551,12.7450848689565,1.72815533980583,14.9569358178054
"1425",927,5.12707182320442,1507,14,21.2019505494505,21.6055494505495,9.09307142857143,18.511140095514,1.66519337016575,24.5736263736264
"1426",855,4.86363636363636,1373,12,50.2387321428571,11.6863928571429,6.21101785714286,13.2279040752358,1.66424242424242,14.4642857142857
"1427",885,4.63874345549738,1463,15,77.2944230769231,5.93855311355312,4.11051098901099,9.04235418022936,1.72695035460993,8.64835164835165
"1428",675,4.17283950617284,1168,15,50.2516641104295,16.3736656441718,6.74680521472393,12.1617449614717,1.78593272171254,18.7539877300614
"1429",684,4.22839506172839,1117,10,72.1300613496933,8.98345311130587,4.88516038562664,9.60674540554668,1.69090909090909,11.5228746713409
"1430",931,4.70707070707071,1567,15,71.4783333333334,7.43,4.88966666666667,9.72561119911124,1.74693422519509,9.86666666666667
"1431",912,4.565,1480,22,73.5811509433962,8.26290566037736,5.77703018867925,10.3552159691774,1.70717592592593,11.4988679245283
"1432",784,4.75757575757576,1310,12,75.7493181818182,6.79287878787879,4.84216666666667,8.23873560344571,1.73280423280423,8.53939393939394
"1433",734,4.15254237288136,1173,13,78.8916474133601,6.34329482672024,4.32624309392265,8.84184627477888,1.68292682926829,9.01275740833752
"1434",903,4.73298429319372,1482,13,53.6528955223881,15.7626268656716,7.56300099502487,10.3552159691774,1.70114942528736,17.672039800995
"1435",874,4.60526315789474,1454,14,65.5227507029054,8.50158388003749,5.49815463917526,11.0223932981683,1.7207100591716,11.384442361762
"1436",678,4.40909090909091,1061,11,82.0892307692308,4.73333333333333,4.06608345902464,8.38406227022977,1.65264797507788,7.58350930115636
"1437",853,5.17575757575758,1353,14,54.23404315197,8.82878048780488,5.33546153846154,11.661520659326,1.63208685162847,12.1193245778612
"1438",751,3.95789473684211,1302,10,88.7276904761905,5.5788835978836,3.81362486772487,6.2581,1.80332409972299,8.19492063492063
"1439",852,4.58602150537634,1426,19,51.8756521739131,12.5538198757764,6.06783229813665,13.9251756759111,1.75832305795314,15.9490683229814
"1440",854,4.36224489795918,1399,16,68.7140909090909,9.14050505050505,4.81190909090909,10.2541464325972,1.69454545454545,11.6282828282828
"1441",729,4.50617283950617,1189,13,65.0880081300813,10.9712195121951,6.01633333333333,9.72561119911124,1.69132290184922,12.8845528455285
"1442",706,4.04,1156,12,98.9,2.58785714285714,2.73923376623377,5.28831513518223,1.76488549618321,5.48311688311688
"1443",786,3.99492385786802,1252,17,81.5322727272727,7.35262626262626,4.19069696969697,5.82211442006289,1.64605263157895,9.2040404040404
"1444",809,4.02985074626866,1378,10,91.3585,3.622,2.8685,6.62742835079842,1.82275132275132,6.2
"1445",829,4.25641025641026,1316,20,87.0968103448276,4.71327586206897,4.02926354679803,5.77358766304553,1.72178477690289,6.39113300492611
"1446",803,4.78571428571429,1362,16,58.4935815868264,10.2865793413174,5.83637200598802,12.1617449614717,1.73724489795918,13.1404191616766
"1447",618,4.09933774834437,1027,11,77.9323529411765,7.81925303454715,4.80436788048553,9.23628265651192,1.74067796610169,10.834360410831
"1448",833,4.21212121212121,1367,11,59.639,14.878,7.098,9.3871,1.69144981412639,17.2
"1449",817,4.46994535519126,1317,14,44.3835054945055,16.1114945054945,7.49636703296703,14.2652926168687,1.65452261306533,18.7358241758242
"1450",913,4.76041666666667,1507,18,41.399625,17.0245416666667,8.03873333333333,15.9031890086143,1.68568232662192,20.5683333333333
"1451",795,4.68235294117647,1321,15,59.6055966469428,11.9429289940828,6.3961607495069,12.1617449614717,1.70671834625323,14.8169625246548
"1452",736,4.41317365269461,1153,16,77.4528181818182,6.82854545454546,5.07155454545455,9.64263291232953,1.66666666666667,9.99454545454546
"1453",713,4.66666666666667,1198,14,53.7760294117647,12.0935620915033,6.15626470588235,13.5591,1.72622478386167,15.4287581699346
"1454",864,4.45876288659794,1387,12,82.0188466494846,4.83153350515464,3.85911469072165,8.84184627477888,1.70061349693252,8.14896907216495
"1455",767,4.8,1339,19,56.1855555555556,12.1301234567901,5.74822222222222,13.0238667986669,1.81546811397558,15.2444444444444
"1456",748,3.745,1268,11,94.6286055276382,3.5917623833453,3.40907932519742,5.28831513518223,1.76847977684798,6.08772433596554
"1457",878,4.53092783505155,1403,20,73.6578861429832,7.63790820829656,5.03470873786408,8.84184627477888,1.70109356014581,9.62683142100618
"1458",639,4.29530201342282,1038,13,64.0442792792793,10.4543243243243,5.80447747747748,10.1257567015968,1.68780487804878,12.2990990990991
"1459",852,4.32994923857868,1397,12,87.0113492063492,3.82809523809524,2.52043310657596,7.38712966953809,1.75502512562814,6.39637188208617
"1460",952,5.26519337016575,1529,20,53.9142950819672,8.77018579234973,5.76470819672131,11.9792484733308,1.71412556053812,12.7488524590164
"1461",646,4.12101910828025,1097,12,81.3370548654245,8.5805900621118,5.38285196687371,7.16862163009434,1.7536,11.4786749482402
"1462",860,4.484375,1440,11,70.0984615384615,10.4024908424908,5.66971428571429,10.6088406372146,1.73285198555957,13.6043956043956
"1463",852,4.24378109452736,1377,12,81.2096194029851,6.92561691542289,4.43736865671642,7.90872644983894,1.70420792079208,9.43303482587065
"1464",744,4.68553459119497,1222,16,60.924637014315,11.5105214723926,6.00874335378323,11.5380348314754,1.70769230769231,14.0568507157464
"1465",708,4.5741935483871,1147,14,61.4949512987013,9.46425324675325,5.06487337662338,11.933033282914,1.68676470588235,12.6350649350649
"1466",877,4.47959183673469,1418,14,77.3692307692308,5.6974358974359,4.29251282051282,9.02919898222055,1.73137973137973,8.48205128205128
"1467",946,4.735,1571,15,59.4968445121951,11.3266768292683,5.919625,12.815532586355,1.71506550218341,14.7378048780488
"1468",856,4.285,1458,13,88.5197490763547,4.0645289408867,3.76955695812808,6.32262225215357,1.81444582814446,6.06022167487685
"1469",821,4.30366492146597,1309,14,82.9771669575335,6.95787085514834,3.74207213496219,6.42735559955562,1.67177522349936,9.11716114019779
"1470",906,4.72395833333333,1500,14,17.4956113902848,27.2980904522613,11.5697554438861,17.8793474555514,1.729792147806,30.5534338358459
"1471",778,4.45142857142857,1256,12,62.7427011494253,9.31091954022989,5.49603448275862,11.4295279006165,1.6657824933687,12.1011494252874
"1472",673,4.49333333333333,1125,14,69.0852941176471,9.05323996265173,5.50109990662932,10.9142608846574,1.74263565891473,12.1415499533147
"1473",913,4.83597883597884,1508,12,70.4392261904762,7.347208994709,5.03776587301587,9.92862810862636,1.71753986332574,9.8978835978836
"1474",942,4.69154228855721,1587,14,64.4290106951872,8.87998217468806,5.71672549019608,11.9119459872847,1.75747508305648,12.5162210338681
"1475",880,4.49489795918367,1434,11,67.2710256410256,9.25897435897436,5.0888717948718,10.2541464325972,1.68112543962485,11.5384615384615
"1476",759,4.22222222222222,1301,13,70.7275,8.98388888888889,4.88483333333333,10.1257567015968,1.77489768076398,11.6666666666667
"1477",817,4.64772727272727,1264,15,60.0084090909091,10.3547727272727,5.79031818181818,11.4567871789231,1.61019108280255,12.6636363636364
"1478",942,4.73869346733668,1591,13,44.4269447236181,16.9500904522613,7.82354371859296,13.6628836507116,1.73311546840959,19.3370854271357
"1479",839,4.44444444444444,1422,14,57.7281578947368,11.9504511278196,5.84223308270677,12.5409005716228,1.75648949320148,14.8571428571429
"1480",901,4.69791666666667,1514,15,70.6152442893401,9.52745558375635,5.51172144670051,8.84184627477888,1.7531865585168,11.4743654822335
"1481",767,4.38857142857143,1275,16,69.4724943820225,7.99132584269663,4.14875505617978,10.3552159691774,1.72862957937585,10.7155056179775
"1482",869,4.55497382198953,1397,14,71.8432643979058,7.98360732984294,4.64444554973822,9.12067884033916,1.65521327014218,9.94366492146597
"1483",811,4.46153846153846,1340,14,51.9356776556777,13.550989010989,6.35680586080586,13.2950065016357,1.70266836086404,16.3091575091575
"1484",905,5.03333333333333,1501,13,42.085,13.7774603174603,7.23265079365079,15.9031890086143,1.71542857142857,18.0634920634921
"1485",637,4.11612903225806,996,17,75.9696532200991,6.99677282377919,4.28442745930644,9.72561119911124,1.66499162479062,10.0351026185421
"1486",794,4.2741935483871,1275,12,62.6014285714286,11.2352380952381,5.74822222222222,12.5409005716228,1.675,14.821164021164
"1487",784,3.96464646464646,1353,11,72.1979187817259,10.1806381435823,5.89575779550399,9.9571377854842,1.78731836195509,13.2875997099347
"1488",896,5.06779661016949,1413,14,35.6684090909091,14.530487012987,6.6831038961039,16.2630929191393,1.61485714285714,18.4662337662338
"1489",928,4.66834170854271,1526,14,51.0638118811881,13.3058698727016,6.50516973125884,13.9251756759111,1.67876787678768,16.4933521923621
"1490",651,4.075,1052,12,50.43875,16.16125,7.29275,9.51614450430714,1.65149136577708,17.25
"1491",922,4.68527918781726,1455,12,56.4436706852792,11.5041053299492,6.17771129441624,13.2279040752358,1.62207357859532,14.9261421319797
"1492",867,4.87640449438202,1467,12,54.849311440678,11.1054166666667,6.34742443502825,12.3848068206593,1.77388149939541,13.5957627118644
"1493",896,4.55329949238579,1525,12,46.1709035532995,16.6074720812183,7.50761827411168,15.6451,1.74885321100917,20.6330964467005
"1494",765,4.50588235294118,1192,13,72.8683139534884,8.43686046511628,5.16747674418605,10.1257567015968,1.63598901098901,11.3906976744186
"1495",691,4.73972602739726,1129,15,61.41125,9.2275,5.61930479452055,11.4567871789231,1.71580547112462,11.9575342465753
"1496",755,4.44705882352941,1244,14,57.343052631579,13.7573567251462,6.28374970760234,11.6024720560353,1.70177838577291,16.2530994152047
"1497",967,4.93877551020408,1509,13,42.1000296108291,15.5439340101523,6.67142724196278,14.7901945026614,1.63311688311688,18.209475465313
"1498",815,4.53333333333333,1375,13,24.205,24.7888888888889,9.78677777777778,18.9469781762915,1.7515923566879,29.1111111111111
"1499",915,4.60301507537688,1539,12,40.8854545454545,15.7547474747475,7.42674747474747,16.3221223982225,1.72340425531915,19.6646464646465
"1500",767,4.26666666666667,1334,12,72.1612327348067,8.81496546961326,4.66513328729282,10.4114511828255,1.78580990629183,11.9229281767956
"1501",784,4.26630434782609,1258,11,74.7835519125683,7.87989071038252,4.6428306010929,8.51512884012578,1.64444444444444,9.88196721311476
"1502",841,4.81142857142857,1388,15,48.0337142857143,12.7702857142857,6.16742857142857,13.9251756759111,1.6865127582017,15.7142857142857
"1503",734,4.22413793103448,1249,11,73.6771676300578,9.12255986787779,5.4031857968621,8.84184627477888,1.75175315568022,11.5042113955409
